measurement,instance,algorithm,seed,vertices,probability,arcs,max-capacity,max-cpu,result,time
18,10,EK,12884,500,0.5,62367,100,10,11575,2.31845
19,10,EK,12884,500,0.5,62367,100,10,11575,2.3608
20,10,EK,12884,500,0.5,62367,100,10,11575,2.35577
21,10,EK,12884,500,0.5,62367,100,10,11575,2.35861
22,10,EK,12884,500,0.5,62367,100,10,11575,2.35692
23,10,EK,12884,500,0.5,62367,100,10,11575,2.27251
24,10,EK,12884,500,0.5,62367,100,10,11575,2.3543
25,10,EK,12884,500,0.5,62367,100,10,11575,2.26922
26,10,EK,12884,500,0.5,62367,100,10,11575,2.26762
27,10,EK,12884,500,0.5,62367,100,10,11575,2.35732
28,10,EK,12884,500,0.5,62367,100,10,11575,2.35515
29,10,EK,12884,500,0.5,62367,100,10,11575,2.3563
30,10,EK,12884,500,0.5,62367,100,10,11575,2.25901
1,10,MPM,12884,500,0.5,62367,100,10,11575,0.111298
2,10,MPM,12884,500,0.5,62367,100,10,11575,0.110765
3,10,MPM,12884,500,0.5,62367,100,10,11575,0.110516
4,10,MPM,12884,500,0.5,62367,100,10,11575,0.11111
5,10,MPM,12884,500,0.5,62367,100,10,11575,0.110769
6,10,MPM,12884,500,0.5,62367,100,10,11575,0.111883
7,10,MPM,12884,500,0.5,62367,100,10,11575,0.111071
8,10,MPM,12884,500,0.5,62367,100,10,11575,0.112744
9,10,MPM,12884,500,0.5,62367,100,10,11575,0.111092
10,10,MPM,12884,500,0.5,62367,100,10,11575,0.111865
11,10,MPM,12884,500,0.5,62367,100,10,11575,0.111748
12,10,MPM,12884,500,0.5,62367,100,10,11575,0.110962
13,10,MPM,12884,500,0.5,62367,100,10,11575,0.111515
14,10,MPM,12884,500,0.5,62367,100,10,11575,0.11153
15,10,MPM,12884,500,0.5,62367,100,10,11575,0.11069
16,10,MPM,12884,500,0.5,62367,100,10,11575,0.112243
17,10,MPM,12884,500,0.5,62367,100,10,11575,0.111247
18,10,MPM,12884,500,0.5,62367,100,10,11575,0.110555
19,10,MPM,12884,500,0.5,62367,100,10,11575,0.11086
20,10,MPM,12884,500,0.5,62367,100,10,11575,0.110602
21,10,MPM,12884,500,0.5,62367,100,10,11575,0.111854
22,10,MPM,12884,500,0.5,62367,100,10,11575,0.110892
23,10,MPM,12884,500,0.5,62367,100,10,11575,0.111984
24,10,MPM,12884,500,0.5,62367,100,10,11575,0.110635
25,10,MPM,12884,500,0.5,62367,100,10,11575,0.110292
26,10,MPM,12884,500,0.5,62367,100,10,11575,0.110519
27,10,MPM,12884,500,0.5,62367,100,10,11575,0.111109
28,10,MPM,12884,500,0.5,62367,100,10,11575,0.110534
29,10,MPM,12884,500,0.5,62367,100,10,11575,0.111103
30,10,MPM,12884,500,0.5,62367,100,10,11575,0.111053
1,11,Dinic,13422,500,0.5,62483,100,10,11741,0.0705703
2,11,Dinic,13422,500,0.5,62483,100,10,11741,0.0698425
3,11,Dinic,13422,500,0.5,62483,100,10,11741,0.0698683
4,11,Dinic,13422,500,0.5,62483,100,10,11741,0.0699771
5,11,Dinic,13422,500,0.5,62483,100,10,11741,0.0700007
6,11,Dinic,13422,500,0.5,62483,100,10,11741,0.0700301
7,11,Dinic,13422,500,0.5,62483,100,10,11741,0.06998
8,11,Dinic,13422,500,0.5,62483,100,10,11741,0.0701327
9,11,Dinic,13422,500,0.5,62483,100,10,11741,0.0702572
10,11,Dinic,13422,500,0.5,62483,100,10,11741,0.0701804
11,11,Dinic,13422,500,0.5,62483,100,10,11741,0.0701466
12,11,Dinic,13422,500,0.5,62483,100,10,11741,0.070273
13,11,Dinic,13422,500,0.5,62483,100,10,11741,0.0702229
14,11,Dinic,13422,500,0.5,62483,100,10,11741,0.0701606
15,11,Dinic,13422,500,0.5,62483,100,10,11741,0.070053
16,11,Dinic,13422,500,0.5,62483,100,10,11741,0.0701617
17,11,Dinic,13422,500,0.5,62483,100,10,11741,0.069904
18,11,Dinic,13422,500,0.5,62483,100,10,11741,0.0703073
19,11,Dinic,13422,500,0.5,62483,100,10,11741,0.069902
20,11,Dinic,13422,500,0.5,62483,100,10,11741,0.0700886
21,11,Dinic,13422,500,0.5,62483,100,10,11741,0.0700524
22,11,Dinic,13422,500,0.5,62483,100,10,11741,0.0700641
23,11,Dinic,13422,500,0.5,62483,100,10,11741,0.0699193
24,11,Dinic,13422,500,0.5,62483,100,10,11741,0.0700875
25,11,Dinic,13422,500,0.5,62483,100,10,11741,0.0700714
26,11,Dinic,13422,500,0.5,62483,100,10,11741,0.070146
27,11,Dinic,13422,500,0.5,62483,100,10,11741,0.0699917
28,11,Dinic,13422,500,0.5,62483,100,10,11741,0.0701408
29,11,Dinic,13422,500,0.5,62483,100,10,11741,0.0701566
30,11,Dinic,13422,500,0.5,62483,100,10,11741,0.0700837
1,11,EK,13422,500,0.5,62483,100,10,11741,1.98889
2,11,EK,13422,500,0.5,62483,100,10,11741,1.9935
3,11,EK,13422,500,0.5,62483,100,10,11741,2.07105
4,11,EK,13422,500,0.5,62483,100,10,11741,2.00783
5,11,EK,13422,500,0.5,62483,100,10,11741,2.0762
6,11,EK,13422,500,0.5,62483,100,10,11741,1.98731
7,11,EK,13422,500,0.5,62483,100,10,11741,1.99172
8,11,EK,13422,500,0.5,62483,100,10,11741,1.9876
9,11,EK,13422,500,0.5,62483,100,10,11741,2.02618
10,11,EK,13422,500,0.5,62483,100,10,11741,2.06174
11,11,EK,13422,500,0.5,62483,100,10,11741,2.06957
12,11,EK,13422,500,0.5,62483,100,10,11741,1.99168
13,11,EK,13422,500,0.5,62483,100,10,11741,1.99021
14,11,EK,13422,500,0.5,62483,100,10,11741,1.98878
15,11,EK,13422,500,0.5,62483,100,10,11741,2.07115
16,11,EK,13422,500,0.5,62483,100,10,11741,2.06464
17,11,EK,13422,500,0.5,62483,100,10,11741,2.07157
18,11,EK,13422,500,0.5,62483,100,10,11741,2.07175
19,11,EK,13422,500,0.5,62483,100,10,11741,1.98928
20,11,EK,13422,500,0.5,62483,100,10,11741,2.06739
21,11,EK,13422,500,0.5,62483,100,10,11741,1.98955
22,11,EK,13422,500,0.5,62483,100,10,11741,1.99216
23,11,EK,13422,500,0.5,62483,100,10,11741,2.00852
24,11,EK,13422,500,0.5,62483,100,10,11741,2.06545
25,11,EK,13422,500,0.5,62483,100,10,11741,2.06544
26,11,EK,13422,500,0.5,62483,100,10,11741,2.03543
27,11,EK,13422,500,0.5,62483,100,10,11741,2.07703
28,11,EK,13422,500,0.5,62483,100,10,11741,2.06815
29,11,EK,13422,500,0.5,62483,100,10,11741,1.99337
30,11,EK,13422,500,0.5,62483,100,10,11741,1.98488
1,11,MPM,13422,500,0.5,62483,100,10,11741,0.115795
2,11,MPM,13422,500,0.5,62483,100,10,11741,0.116307
3,11,MPM,13422,500,0.5,62483,100,10,11741,0.115017
4,11,MPM,13422,500,0.5,62483,100,10,11741,0.115291
5,11,MPM,13422,500,0.5,62483,100,10,11741,0.117081
6,11,MPM,13422,500,0.5,62483,100,10,11741,0.115143
7,11,MPM,13422,500,0.5,62483,100,10,11741,0.115408
8,11,MPM,13422,500,0.5,62483,100,10,11741,0.116442
9,11,MPM,13422,500,0.5,62483,100,10,11741,0.11594
10,11,MPM,13422,500,0.5,62483,100,10,11741,0.116743
11,11,MPM,13422,500,0.5,62483,100,10,11741,0.115136
12,11,MPM,13422,500,0.5,62483,100,10,11741,0.115699
13,11,MPM,13422,500,0.5,62483,100,10,11741,0.115445
14,11,MPM,13422,500,0.5,62483,100,10,11741,0.115591
15,11,MPM,13422,500,0.5,62483,100,10,11741,0.115113
16,11,MPM,13422,500,0.5,62483,100,10,11741,0.115612
17,11,MPM,13422,500,0.5,62483,100,10,11741,0.115367
18,11,MPM,13422,500,0.5,62483,100,10,11741,0.115412
19,11,MPM,13422,500,0.5,62483,100,10,11741,0.115421
20,11,MPM,13422,500,0.5,62483,100,10,11741,0.115455
21,11,MPM,13422,500,0.5,62483,100,10,11741,0.115693
22,11,MPM,13422,500,0.5,62483,100,10,11741,0.115154
23,11,MPM,13422,500,0.5,62483,100,10,11741,0.116191
24,11,MPM,13422,500,0.5,62483,100,10,11741,0.114989
25,11,MPM,13422,500,0.5,62483,100,10,11741,0.11511
26,11,MPM,13422,500,0.5,62483,100,10,11741,0.115806
27,11,MPM,13422,500,0.5,62483,100,10,11741,0.115164
28,11,MPM,13422,500,0.5,62483,100,10,11741,0.11562
29,11,MPM,13422,500,0.5,62483,100,10,11741,0.115295
30,11,MPM,13422,500,0.5,62483,100,10,11741,0.115469
1,12,Dinic,30970,500,0.5,62634,100,10,12295,0.0261301
2,12,Dinic,30970,500,0.5,62634,100,10,12295,0.0262831
3,12,Dinic,30970,500,0.5,62634,100,10,12295,0.0261643
4,12,Dinic,30970,500,0.5,62634,100,10,12295,0.026139
5,12,Dinic,30970,500,0.5,62634,100,10,12295,0.0260453
6,12,Dinic,30970,500,0.5,62634,100,10,12295,0.0261822
7,12,Dinic,30970,500,0.5,62634,100,10,12295,0.0261
8,12,Dinic,30970,500,0.5,62634,100,10,12295,0.026058
9,12,Dinic,30970,500,0.5,62634,100,10,12295,0.026148
10,12,Dinic,30970,500,0.5,62634,100,10,12295,0.0261575
11,12,Dinic,30970,500,0.5,62634,100,10,12295,0.0261053
12,12,Dinic,30970,500,0.5,62634,100,10,12295,0.0261456
13,12,Dinic,30970,500,0.5,62634,100,10,12295,0.026118
14,12,Dinic,30970,500,0.5,62634,100,10,12295,0.0261672
15,12,Dinic,30970,500,0.5,62634,100,10,12295,0.0260689
16,12,Dinic,30970,500,0.5,62634,100,10,12295,0.0260644
17,12,Dinic,30970,500,0.5,62634,100,10,12295,0.0260922
18,12,Dinic,30970,500,0.5,62634,100,10,12295,0.0260932
19,12,Dinic,30970,500,0.5,62634,100,10,12295,0.0261792
20,12,Dinic,30970,500,0.5,62634,100,10,12295,0.0260356
21,12,Dinic,30970,500,0.5,62634,100,10,12295,0.0261293
22,12,Dinic,30970,500,0.5,62634,100,10,12295,0.0260834
23,12,Dinic,30970,500,0.5,62634,100,10,12295,0.0261356
24,12,Dinic,30970,500,0.5,62634,100,10,12295,0.0261643
25,12,Dinic,30970,500,0.5,62634,100,10,12295,0.0260674
26,12,Dinic,30970,500,0.5,62634,100,10,12295,0.0260321
27,12,Dinic,30970,500,0.5,62634,100,10,12295,0.0260468
28,12,Dinic,30970,500,0.5,62634,100,10,12295,0.026172
29,12,Dinic,30970,500,0.5,62634,100,10,12295,0.0261158
30,12,Dinic,30970,500,0.5,62634,100,10,12295,0.0261736
1,12,EK,30970,500,0.5,62634,100,10,12295,1.27233
2,12,EK,30970,500,0.5,62634,100,10,12295,1.33237
3,12,EK,30970,500,0.5,62634,100,10,12295,1.27982
4,12,EK,30970,500,0.5,62634,100,10,12295,1.32545
5,12,EK,30970,500,0.5,62634,100,10,12295,1.33141
6,12,EK,30970,500,0.5,62634,100,10,12295,1.32819
7,12,EK,30970,500,0.5,62634,100,10,12295,1.33214
8,12,EK,30970,500,0.5,62634,100,10,12295,1.32606
9,12,EK,30970,500,0.5,62634,100,10,12295,1.33236
10,12,EK,30970,500,0.5,62634,100,10,12295,1.31326
11,12,EK,30970,500,0.5,62634,100,10,12295,1.32461
12,12,EK,30970,500,0.5,62634,100,10,12295,1.27441
13,12,EK,30970,500,0.5,62634,100,10,12295,1.33219
14,12,EK,30970,500,0.5,62634,100,10,12295,1.32384
15,12,EK,30970,500,0.5,62634,100,10,12295,1.2748
16,12,EK,30970,500,0.5,62634,100,10,12295,1.32728
17,12,EK,30970,500,0.5,62634,100,10,12295,1.27352
18,12,EK,30970,500,0.5,62634,100,10,12295,1.32602
19,12,EK,30970,500,0.5,62634,100,10,12295,1.32634
20,12,EK,30970,500,0.5,62634,100,10,12295,1.29488
21,12,EK,30970,500,0.5,62634,100,10,12295,1.2855
22,12,EK,30970,500,0.5,62634,100,10,12295,1.33246
23,12,EK,30970,500,0.5,62634,100,10,12295,1.32839
24,12,EK,30970,500,0.5,62634,100,10,12295,1.27609
25,12,EK,30970,500,0.5,62634,100,10,12295,1.32994
26,12,EK,30970,500,0.5,62634,100,10,12295,1.32926
27,12,EK,30970,500,0.5,62634,100,10,12295,1.32773
28,12,EK,30970,500,0.5,62634,100,10,12295,1.32683
29,12,EK,30970,500,0.5,62634,100,10,12295,1.3244
30,12,EK,30970,500,0.5,62634,100,10,12295,1.32478
1,12,MPM,30970,500,0.5,62634,100,10,12295,0.0772195
2,12,MPM,30970,500,0.5,62634,100,10,12295,0.0774596
3,12,MPM,30970,500,0.5,62634,100,10,12295,0.0772357
4,12,MPM,30970,500,0.5,62634,100,10,12295,0.0770839
5,12,MPM,30970,500,0.5,62634,100,10,12295,0.07717
6,12,MPM,30970,500,0.5,62634,100,10,12295,0.0768119
7,12,MPM,30970,500,0.5,62634,100,10,12295,0.0770118
8,12,MPM,30970,500,0.5,62634,100,10,12295,0.0766295
9,12,MPM,30970,500,0.5,62634,100,10,12295,0.077227
10,12,MPM,30970,500,0.5,62634,100,10,12295,0.0774065
11,12,MPM,30970,500,0.5,62634,100,10,12295,0.0776969
12,12,MPM,30970,500,0.5,62634,100,10,12295,0.0772529
13,12,MPM,30970,500,0.5,62634,100,10,12295,0.0783971
14,12,MPM,30970,500,0.5,62634,100,10,12295,0.0772097
15,12,MPM,30970,500,0.5,62634,100,10,12295,0.077179
16,12,MPM,30970,500,0.5,62634,100,10,12295,0.0781543
17,12,MPM,30970,500,0.5,62634,100,10,12295,0.0779562
18,12,MPM,30970,500,0.5,62634,100,10,12295,0.0785702
19,12,MPM,30970,500,0.5,62634,100,10,12295,0.0773143
20,12,MPM,30970,500,0.5,62634,100,10,12295,0.077247
21,12,MPM,30970,500,0.5,62634,100,10,12295,0.0772785
22,12,MPM,30970,500,0.5,62634,100,10,12295,0.0775153
23,12,MPM,30970,500,0.5,62634,100,10,12295,0.0779926
24,12,MPM,30970,500,0.5,62634,100,10,12295,0.0767333
25,12,MPM,30970,500,0.5,62634,100,10,12295,0.0775983
26,12,MPM,30970,500,0.5,62634,100,10,12295,0.0772984
27,12,MPM,30970,500,0.5,62634,100,10,12295,0.0775189
28,12,MPM,30970,500,0.5,62634,100,10,12295,0.0767584
29,12,MPM,30970,500,0.5,62634,100,10,12295,0.0768774
30,12,MPM,30970,500,0.5,62634,100,10,12295,0.0774193
1,13,Dinic,31486,500,0.5,62275,100,10,11600,0.0382639
2,13,Dinic,31486,500,0.5,62275,100,10,11600,0.0379906
3,13,Dinic,31486,500,0.5,62275,100,10,11600,0.0379684
4,13,Dinic,31486,500,0.5,62275,100,10,11600,0.038054
5,13,Dinic,31486,500,0.5,62275,100,10,11600,0.038039
6,13,Dinic,31486,500,0.5,62275,100,10,11600,0.0380478
7,13,Dinic,31486,500,0.5,62275,100,10,11600,0.0379364
8,13,Dinic,31486,500,0.5,62275,100,10,11600,0.0381234
9,13,Dinic,31486,500,0.5,62275,100,10,11600,0.0380599
10,13,Dinic,31486,500,0.5,62275,100,10,11600,0.0381595
11,13,Dinic,31486,500,0.5,62275,100,10,11600,0.0381943
12,13,Dinic,31486,500,0.5,62275,100,10,11600,0.038462
13,13,Dinic,31486,500,0.5,62275,100,10,11600,0.0383106
14,13,Dinic,31486,500,0.5,62275,100,10,11600,0.0383244
15,13,Dinic,31486,500,0.5,62275,100,10,11600,0.038125
16,13,Dinic,31486,500,0.5,62275,100,10,11600,0.0381964
17,13,Dinic,31486,500,0.5,62275,100,10,11600,0.038206
18,13,Dinic,31486,500,0.5,62275,100,10,11600,0.0382735
19,13,Dinic,31486,500,0.5,62275,100,10,11600,0.0378115
20,13,Dinic,31486,500,0.5,62275,100,10,11600,0.0380306
21,13,Dinic,31486,500,0.5,62275,100,10,11600,0.0380736
22,13,Dinic,31486,500,0.5,62275,100,10,11600,0.0379327
23,13,Dinic,31486,500,0.5,62275,100,10,11600,0.0380591
24,13,Dinic,31486,500,0.5,62275,100,10,11600,0.0379914
25,13,Dinic,31486,500,0.5,62275,100,10,11600,0.0381263
26,13,Dinic,31486,500,0.5,62275,100,10,11600,0.0380154
27,13,Dinic,31486,500,0.5,62275,100,10,11600,0.0379855
28,13,Dinic,31486,500,0.5,62275,100,10,11600,0.0380968
29,13,Dinic,31486,500,0.5,62275,100,10,11600,0.0408321
30,13,Dinic,31486,500,0.5,62275,100,10,11600,0.0411331
1,13,EK,31486,500,0.5,62275,100,10,11600,1.25926
2,13,EK,31486,500,0.5,62275,100,10,11600,1.30867
3,13,EK,31486,500,0.5,62275,100,10,11600,1.25608
4,13,EK,31486,500,0.5,62275,100,10,11600,1.25717
5,13,EK,31486,500,0.5,62275,100,10,11600,1.25477
6,13,EK,31486,500,0.5,62275,100,10,11600,1.30738
7,13,EK,31486,500,0.5,62275,100,10,11600,1.28272
8,13,EK,31486,500,0.5,62275,100,10,11600,1.30658
9,13,EK,31486,500,0.5,62275,100,10,11600,1.31147
10,13,EK,31486,500,0.5,62275,100,10,11600,1.25888
11,13,EK,31486,500,0.5,62275,100,10,11600,1.25597
12,13,EK,31486,500,0.5,62275,100,10,11600,1.29543
13,13,EK,31486,500,0.5,62275,100,10,11600,1.25889
14,13,EK,31486,500,0.5,62275,100,10,11600,1.29067
15,13,EK,31486,500,0.5,62275,100,10,11600,1.25584
16,13,EK,31486,500,0.5,62275,100,10,11600,1.31349
17,13,EK,31486,500,0.5,62275,100,10,11600,1.3103
18,13,EK,31486,500,0.5,62275,100,10,11600,1.26021
19,13,EK,31486,500,0.5,62275,100,10,11600,1.25484
20,13,EK,31486,500,0.5,62275,100,10,11600,1.25443
21,13,EK,31486,500,0.5,62275,100,10,11600,1.30924
22,13,EK,31486,500,0.5,62275,100,10,11600,1.25448
23,13,EK,31486,500,0.5,62275,100,10,11600,1.30956
24,13,EK,31486,500,0.5,62275,100,10,11600,1.30962
25,13,EK,31486,500,0.5,62275,100,10,11600,1.30937
26,13,EK,31486,500,0.5,62275,100,10,11600,1.25549
27,13,EK,31486,500,0.5,62275,100,10,11600,1.3094
28,13,EK,31486,500,0.5,62275,100,10,11600,1.30668
29,13,EK,31486,500,0.5,62275,100,10,11600,1.25703
30,13,EK,31486,500,0.5,62275,100,10,11600,1.30486
1,13,MPM,31486,500,0.5,62275,100,10,11600,0.108534
2,13,MPM,31486,500,0.5,62275,100,10,11600,0.108399
3,13,MPM,31486,500,0.5,62275,100,10,11600,0.108858
4,13,MPM,31486,500,0.5,62275,100,10,11600,0.108613
5,13,MPM,31486,500,0.5,62275,100,10,11600,0.1089
6,13,MPM,31486,500,0.5,62275,100,10,11600,0.108386
7,13,MPM,31486,500,0.5,62275,100,10,11600,0.108866
8,13,MPM,31486,500,0.5,62275,100,10,11600,0.108471
9,13,MPM,31486,500,0.5,62275,100,10,11600,0.109142
10,13,MPM,31486,500,0.5,62275,100,10,11600,0.109629
11,13,MPM,31486,500,0.5,62275,100,10,11600,0.108314
12,13,MPM,31486,500,0.5,62275,100,10,11600,0.109427
13,13,MPM,31486,500,0.5,62275,100,10,11600,0.108328
14,13,MPM,31486,500,0.5,62275,100,10,11600,0.109299
15,13,MPM,31486,500,0.5,62275,100,10,11600,0.10934
16,13,MPM,31486,500,0.5,62275,100,10,11600,0.10924
17,13,MPM,31486,500,0.5,62275,100,10,11600,0.109019
18,13,MPM,31486,500,0.5,62275,100,10,11600,0.108364
19,13,MPM,31486,500,0.5,62275,100,10,11600,0.109343
20,13,MPM,31486,500,0.5,62275,100,10,11600,0.108411
21,13,MPM,31486,500,0.5,62275,100,10,11600,0.10859
22,13,MPM,31486,500,0.5,62275,100,10,11600,0.108868
23,13,MPM,31486,500,0.5,62275,100,10,11600,0.109809
24,13,MPM,31486,500,0.5,62275,100,10,11600,0.108052
25,13,MPM,31486,500,0.5,62275,100,10,11600,0.109311
26,13,MPM,31486,500,0.5,62275,100,10,11600,0.108794
27,13,MPM,31486,500,0.5,62275,100,10,11600,0.109789
28,13,MPM,31486,500,0.5,62275,100,10,11600,0.108241
29,13,MPM,31486,500,0.5,62275,100,10,11600,0.108268
30,13,MPM,31486,500,0.5,62275,100,10,11600,0.107812
1,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0203377
2,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0205134
3,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0202006
4,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0203491
5,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0202649
6,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0203551
7,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0203074
8,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0204198
9,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0203105
10,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0202268
11,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0203934
12,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0202493
13,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0203736
14,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0202713
15,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0203379
16,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0202491
17,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0202497
18,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0203543
19,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0203959
20,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0203181
21,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0203369
22,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0202934
23,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0202575
24,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0203147
25,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0203913
26,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0202293
27,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0200936
28,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0202104
29,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0202846
30,14,Dinic,9212,500,0.5,62712,100,10,12079,0.0203564
1,14,EK,9212,500,0.5,62712,100,10,12079,1.52408
2,14,EK,9212,500,0.5,62712,100,10,12079,1.57202
3,14,EK,9212,500,0.5,62712,100,10,12079,1.58644
4,14,EK,9212,500,0.5,62712,100,10,12079,1.54248
5,14,EK,9212,500,0.5,62712,100,10,12079,1.5702
6,14,EK,9212,500,0.5,62712,100,10,12079,1.5573
7,14,EK,9212,500,0.5,62712,100,10,12079,1.52668
8,14,EK,9212,500,0.5,62712,100,10,12079,1.54607
9,14,EK,9212,500,0.5,62712,100,10,12079,1.57974
10,14,EK,9212,500,0.5,62712,100,10,12079,1.58576
11,14,EK,9212,500,0.5,62712,100,10,12079,1.54957
12,14,EK,9212,500,0.5,62712,100,10,12079,1.52282
13,14,EK,9212,500,0.5,62712,100,10,12079,1.54133
14,14,EK,9212,500,0.5,62712,100,10,12079,1.58718
15,14,EK,9212,500,0.5,62712,100,10,12079,1.53078
16,14,EK,9212,500,0.5,62712,100,10,12079,1.58348
17,14,EK,9212,500,0.5,62712,100,10,12079,1.51971
18,14,EK,9212,500,0.5,62712,100,10,12079,1.52475
19,14,EK,9212,500,0.5,62712,100,10,12079,1.52203
20,14,EK,9212,500,0.5,62712,100,10,12079,1.52555
21,14,EK,9212,500,0.5,62712,100,10,12079,1.52397
22,14,EK,9212,500,0.5,62712,100,10,12079,1.51944
23,14,EK,9212,500,0.5,62712,100,10,12079,1.53706
24,14,EK,9212,500,0.5,62712,100,10,12079,1.57995
25,14,EK,9212,500,0.5,62712,100,10,12079,1.60542
26,14,EK,9212,500,0.5,62712,100,10,12079,1.58843
27,14,EK,9212,500,0.5,62712,100,10,12079,1.57789
28,14,EK,9212,500,0.5,62712,100,10,12079,1.58254
29,14,EK,9212,500,0.5,62712,100,10,12079,1.52747
30,14,EK,9212,500,0.5,62712,100,10,12079,1.5814
1,14,MPM,9212,500,0.5,62712,100,10,12079,0.0743514
2,14,MPM,9212,500,0.5,62712,100,10,12079,0.0750798
3,14,MPM,9212,500,0.5,62712,100,10,12079,0.0739001
4,14,MPM,9212,500,0.5,62712,100,10,12079,0.0749137
5,14,MPM,9212,500,0.5,62712,100,10,12079,0.0746575
6,14,MPM,9212,500,0.5,62712,100,10,12079,0.0752657
7,14,MPM,9212,500,0.5,62712,100,10,12079,0.074231
8,14,MPM,9212,500,0.5,62712,100,10,12079,0.0742538
9,14,MPM,9212,500,0.5,62712,100,10,12079,0.0745222
10,14,MPM,9212,500,0.5,62712,100,10,12079,0.0743819
11,14,MPM,9212,500,0.5,62712,100,10,12079,0.0747579
12,14,MPM,9212,500,0.5,62712,100,10,12079,0.0742164
13,14,MPM,9212,500,0.5,62712,100,10,12079,0.07454
14,14,MPM,9212,500,0.5,62712,100,10,12079,0.0744851
15,14,MPM,9212,500,0.5,62712,100,10,12079,0.0753659
16,14,MPM,9212,500,0.5,62712,100,10,12079,0.0750441
17,14,MPM,9212,500,0.5,62712,100,10,12079,0.0744602
18,14,MPM,9212,500,0.5,62712,100,10,12079,0.0744328
19,14,MPM,9212,500,0.5,62712,100,10,12079,0.0755234
20,14,MPM,9212,500,0.5,62712,100,10,12079,0.0742814
21,14,MPM,9212,500,0.5,62712,100,10,12079,0.0748898
22,14,MPM,9212,500,0.5,62712,100,10,12079,0.0761711
23,14,MPM,9212,500,0.5,62712,100,10,12079,0.0744962
24,14,MPM,9212,500,0.5,62712,100,10,12079,0.0746847
25,14,MPM,9212,500,0.5,62712,100,10,12079,0.0747917
26,14,MPM,9212,500,0.5,62712,100,10,12079,0.0752384
27,14,MPM,9212,500,0.5,62712,100,10,12079,0.0758952
28,14,MPM,9212,500,0.5,62712,100,10,12079,0.0739677
29,14,MPM,9212,500,0.5,62712,100,10,12079,0.0745094
30,14,MPM,9212,500,0.5,62712,100,10,12079,0.0746656
1,15,Dinic,12401,500,0.5,62309,100,10,10865,0.0403972
2,15,Dinic,12401,500,0.5,62309,100,10,10865,0.0405216
3,15,Dinic,12401,500,0.5,62309,100,10,10865,0.0404057
4,15,Dinic,12401,500,0.5,62309,100,10,10865,0.04047
5,15,Dinic,12401,500,0.5,62309,100,10,10865,0.0404211
6,15,Dinic,12401,500,0.5,62309,100,10,10865,0.0403234
7,15,Dinic,12401,500,0.5,62309,100,10,10865,0.040342
8,15,Dinic,12401,500,0.5,62309,100,10,10865,0.0403572
9,15,Dinic,12401,500,0.5,62309,100,10,10865,0.0405146
10,15,Dinic,12401,500,0.5,62309,100,10,10865,0.0405836
11,15,Dinic,12401,500,0.5,62309,100,10,10865,0.040558
12,15,Dinic,12401,500,0.5,62309,100,10,10865,0.0405548
13,15,Dinic,12401,500,0.5,62309,100,10,10865,0.0405741
14,15,Dinic,12401,500,0.5,62309,100,10,10865,0.0404157
15,15,Dinic,12401,500,0.5,62309,100,10,10865,0.0406601
16,15,Dinic,12401,500,0.5,62309,100,10,10865,0.0403856
17,15,Dinic,12401,500,0.5,62309,100,10,10865,0.0497503
18,15,Dinic,12401,500,0.5,62309,100,10,10865,0.0404642
19,15,Dinic,12401,500,0.5,62309,100,10,10865,0.0407021
20,15,Dinic,12401,500,0.5,62309,100,10,10865,0.0406518
21,15,Dinic,12401,500,0.5,62309,100,10,10865,0.0404297
22,15,Dinic,12401,500,0.5,62309,100,10,10865,0.0406892
23,15,Dinic,12401,500,0.5,62309,100,10,10865,0.0405372
24,15,Dinic,12401,500,0.5,62309,100,10,10865,0.0405872
25,15,Dinic,12401,500,0.5,62309,100,10,10865,0.0404191
26,15,Dinic,12401,500,0.5,62309,100,10,10865,0.0406761
27,15,Dinic,12401,500,0.5,62309,100,10,10865,0.0405034
